districtid,weekid,statemean,statestdev
632,23,191.71,186.23
632,24,319.71,318.98
632,25,483.86,515.12
633,1,0,0.0
633,2,0,0.0
633,3,0,0.0
633,4,0,0.0
633,5,0,0.0
633,6,0,0.0
633,7,0,0.0
633,8,1.09,1.22
633,9,2.18,3.66
633,10,9.73,16.38
633,11,11.64,14.77
633,12,7.27,7.39
633,13,7.82,10.07
633,14,13.73,14.19
633,15,21,28.41
633,16,13.55,11.41
633,17,12.18,18.1
633,18,23.09,35.92
633,19,39,58.28
633,20,42.36,45.66
633,21,52,40.74
633,22,58.64,39.21
633,23,73.09,78.14
633,24,57.36,55.43
633,25,95.73,79.69
634,1,0,0.0
634,2,0,0.0
634,3,0,0.0
634,4,0,0.0
634,5,0,0.0
634,6,0,0.0
634,7,18.28,49.63
634,8,27.84,62.92
634,9,37.84,72.38
634,10,53.44,70.26
634,11,56.69,74.0
634,12,52.12,86.46
634,13,60.88,101.48
634,14,64.19,89.56
634,15,71.19,99.07
634,16,76.56,81.54
634,17,127.75,167.05
634,18,145.41,199.28
634,19,210.34,300.65
634,20,245.34,315.58
634,21,249.78,280.12
634,22,267.84,281.42
634,23,287.62,337.47
634,24,292.5,414.82
634,25,327.22,447.54
635,1,0,0.0
635,2,0,0.0
635,3,0,0.0
635,4,0,0.0
635,5,0,0.0
635,6,0,0.0
635,7,3.71,9.35
635,8,14.19,21.79
635,9,10.1,17.4
635,10,10.52,17.76
635,11,37.43,91.72
635,12,94.9,220.2
635,13,132.38,314.92
635,14,164.76,317.26
635,15,151.86,299.13
635,16,147.57,262.0
635,17,188.67,249.54
635,18,233.48,286.52
635,19,235.9,284.59
635,20,244.71,301.8
635,21,237.43,249.9
635,22,254.24,214.73
635,23,319.14,216.86
635,24,397.9,249.52
635,25,563.1,370.08
636,1,0,0.0
636,2,0,0.0
636,3,0,0.0
636,4,0,0.0
636,5,0,0.0
636,6,0,0.0
636,7,5.35,8.95
636,8,3.51,3.4
636,9,15.3,11.72
636,10,32.3,26.4
636,11,31.03,16.68
636,12,33.76,22.36
636,13,38.68,25.45
636,14,32.11,19.98
636,15,39.68,34.47
636,16,66.41,67.51
636,17,96.32,123.35
636,18,266.73,315.8
636,19,302.54,380.78
636,20,484.86,537.38
636,21,560.78,527.76
636,22,687.65,584.13
636,23,472.38,395.88
636,24,345.62,319.5
636,25,342.27,284.2
637,1,0,0.0
637,2,0,0.0
637,3,0,0.0
637,4,0,0.0
637,5,0,0.0
637,6,0,0.0
637,7,8.3,21.64
637,8,11.95,29.73
637,9,11.91,15.43
637,10,23.59,21.93
637,11,22.73,19.25
637,12,32.42,34.04
637,13,40.72,49.57
637,14,54.2,70.73
637,15,59.5,102.67
637,16,67.61,108.04
637,17,115.01,173.87
637,18,161.03,216.06
637,19,224.55,318.17
637,20,338,391.99
637,21,388.04,543.67
637,22,428.41,613.25
637,23,431.16,612.29
637,24,494.95,639.63
637,25,538.97,752.5
638,1,0,0.0
638,2,0,0.0
638,3,0,0.0
638,4,0,0.0
638,5,0,0.0
638,6,0,0.0
638,7,26.16,128.94
638,8,112.69,367.28
638,9,117.06,519.61
638,10,142.28,653.29
638,11,160.19,702.73
638,12,253.75,1232.64
638,13,352.03,1663.1
638,14,393.94,1612.13
638,15,609.88,2106.56
638,16,818.12,2592.62
638,17,761.91,1686.09
638,18,880.03,1497.04
638,19,1110.44,1595.66
638,20,1205.06,1366.18
638,21,1046.22,1303.39
638,22,1088.84,1326.86
638,23,1124.66,1530.78
638,24,1175.88,1609.75
638,25,1166.56,1410.32
639,1,0,0.0
639,2,0,0.0
639,3,0,0.0
639,4,0,0.0
639,5,0,0.0
639,6,0,0.0
639,7,5.51,8.9
639,8,3.43,3.44
639,9,15,11.94
639,10,32.57,26.22
639,11,31,16.69
639,12,33.11,22.49
639,13,36.46,22.57
639,14,30.68,18.36
639,15,37.41,33.62
639,16,65.05,67.93
639,17,94.35,124.02
639,18,253.97,314.36
639,19,303.3,380.44
639,20,482.57,538.2
639,21,562.22,527.59
639,22,694.92,582.23
639,23,477.41,395.32
639,24,347.41,318.69
639,25,344.84,283.0
640,1,0,0.0
640,2,0,0.0
640,3,0,0.0
640,4,0,0.0
640,5,0,0.0
640,6,0,0.0
640,7,0,0.0
640,8,1.09,1.22
640,9,2.36,3.59
640,10,8.82,16.64
640,11,11,15.13
640,12,7.36,7.38
640,13,8.64,10.36
640,14,10.82,12.58
640,15,19.73,28.73
640,16,12.09,11.67
640,17,6.64,6.79
640,18,13.27,7.94
640,19,35.55,47.93
640,20,39,36.99
640,21,43.82,25.84
640,22,54.64,33.21
640,23,55.55,32.88
640,24,64.27,73.8
640,25,91.55,72.86
641,1,0,0.0
641,2,0,0.0
641,3,0,0.0
641,4,0,0.0
641,5,0,0.0
641,6,0,0.0
641,7,122.29,506.4
641,8,230.85,795.01
641,9,302.68,1016.95
641,10,478.85,1792.32
641,11,519.47,1722.08
641,12,511.91,1610.77
641,13,620.82,1810.72
641,14,681.32,1800.92
641,15,900.29,2272.93
641,16,1185.94,2870.36
641,17,1349.09,3141.29
641,18,1548.68,3522.14
641,19,1860.15,4178.85
641,20,1863.06,3651.67
641,21,2038.76,3470.95
641,22,2320.74,3423.79
641,23,2489.09,3845.7
641,24,2642.65,4124.86
641,25,3417.09,4875.09
642,1,0,0.0
642,2,0,0.0
642,3,0,0.0
642,4,0,0.0
642,5,0,0.0
642,6,0,0.0
642,7,8.3,21.64
642,8,11.97,29.72
642,9,11.95,15.4
642,10,23.74,21.82
642,11,22.69,19.29
642,12,32.38,34.07
642,13,40.53,49.69
642,14,54.3,70.66
642,15,59.58,102.63
642,16,67.49,108.11
642,17,114.96,173.9
642,18,158.64,216.54
642,19,224.03,318.36
642,20,339.57,391.57
642,21,388.49,543.56
642,22,429.36,613.02
642,23,435.97,611.31
642,24,496.03,639.36
642,25,540.74,752.07
643,1,0,0.0
643,2,0,0.0
643,3,0,0.0
643,4,0,0.0
643,5,0,0.0
643,6,0,0.0
643,7,3.52,9.35
643,8,11.24,18.85
643,9,7.95,15.55
643,10,9.67,17.72
643,11,35.57,91.95
643,12,89.43,220.16
643,13,124.33,315.64
643,14,151.62,317.53
643,15,136.81,297.61
643,16,133.9,260.64
643,17,172,244.82
643,18,214.71,284.11
643,19,219.86,285.91
643,20,239.95,303.64
643,21,231.57,250.86
643,22,251.05,214.59
643,23,315,218.77
643,24,388.67,247.77
643,25,550.76,368.94
644,1,0,0.0
644,2,0,0.0
644,3,0,0.0
644,4,0,0.0
644,5,0,0.0
644,6,0,0.0
644,7,0,0.0
644,8,60.82,165.42
644,9,34.55,83.76
644,10,37.59,83.22
644,11,72.18,105.63
644,12,115.18,160.42
644,13,127.18,190.72
644,14,119.55,225.98
644,15,130.55,227.32
644,16,185.95,366.33
644,17,295.73,589.53
644,18,487.95,901.96
644,19,679.41,1244.74
644,20,698.68,1227.76
644,21,840.36,1255.79
644,22,871.91,1164.68
644,23,941.95,1120.35
644,24,908,1016.49
644,25,894.36,1003.56
645,1,0,0.0
645,2,0,0.0
645,3,0,0.0
645,4,0,0.0
645,5,0,0.0
645,6,0,0.0
645,7,0,0.0
645,8,0.1,0.32
645,9,0,0.0
645,10,0.1,0.32
645,11,1.3,1.95
645,12,0.6,0.84
645,13,1,1.63
645,14,-0.1,0.32
645,15,0.4,0.7
645,16,2.2,3.91
645,17,10.7,31.43
645,18,22.6,61.57
645,19,22.9,60.23
645,20,22.1,46.37
645,21,16.7,31.53
645,22,26.8,45.0
645,23,51.9,106.61
645,24,45.9,88.72
645,25,62.4,117.51
646,1,0,0.0
646,2,0,0.0
646,3,0,0.0
646,4,0,0.0
646,5,0,0.0
646,6,0,0.0
646,7,0.43,0.79
646,8,18.71,49.07
646,9,4.43,10.42
646,10,3.14,2.12
646,11,11,8.43
646,12,59.29,73.31
646,13,41.14,84.25
646,14,17.29,19.81
646,15,17,9.81
646,16,30,15.19
646,17,55.86,43.38
646,18,94.57,50.48
646,19,161.86,102.15
646,20,184.57,161.01
646,21,103.14,98.41
646,22,127.71,118.56
646,23,193.57,185.02
646,24,328.86,315.48
646,25,480.14,516.87
647,1,0,0.0
647,2,0,0.0
647,3,0,0.0
647,4,0,0.0
647,5,0,0.0
647,6,0,0.0
647,7,0,0.0
647,8,0.1,0.32
647,9,0,0.0
647,10,0.1,0.32
647,11,1,1.89
647,12,0.5,0.85
647,13,0.9,1.66
647,14,-0.1,0.32
647,15,0.2,0.42
647,16,2.2,3.91
647,17,10.7,31.43
647,18,22.8,61.49
647,19,22.5,60.39
647,20,22.7,46.05
647,21,16.5,31.64
647,22,26.8,45.0
647,23,51.8,106.66
647,24,47,88.18
647,25,63.2,117.07
648,1,0,0.0
648,2,0,0.0
648,3,0,0.0
648,4,0,0.0
648,5,0,0.0
648,6,0,0.0
648,7,0,0.0
648,8,0.1,0.32
648,9,0,0.0
648,10,0.1,0.32
648,11,1.3,1.95
648,12,0.6,0.84
648,13,1,1.63
648,14,-0.1,0.32
648,15,0.4,0.7
648,16,2.2,3.91
648,17,10.7,31.43
648,18,22.8,61.49
648,19,22.9,60.23
648,20,22.4,46.22
648,21,16.7,31.53
648,22,26.8,45.0
648,23,51.9,106.61
648,24,47.2,88.06
648,25,63.2,117.07
649,1,0,0.0
649,2,0,0.0
649,3,0,0.0
649,4,0,0.0
649,5,0,0.0
649,6,0,0.0
649,7,21.14,31.38
649,8,44.38,43.53
649,9,8.76,11.71
649,10,4.67,8.06
649,11,8.95,13.49
649,12,13.24,16.21
649,13,26,40.58
649,14,42,60.02
649,15,50.33,63.87
649,16,49.81,67.61
649,17,69.86,97.87
649,18,103.76,133.09
649,19,136.19,144.34
649,20,206.76,236.3
649,21,276.62,338.73
649,22,335.19,390.61
649,23,492.86,541.2
649,24,475.57,399.91
649,25,492.9,417.72
650,1,0,0.0
650,2,0,0.0
650,3,0,0.0
650,4,0,0.0
650,5,0,0.0
650,6,0,0.0
650,7,35.5,49.01
650,8,31.5,37.43
650,9,25,25.34
650,10,16.08,12.03
650,11,44.17,37.59
650,12,53,29.35
650,13,82.67,47.19
650,14,167.67,116.79
650,15,289.17,151.45
650,16,418.08,218.68
650,17,710.33,334.16
650,18,1342.33,804.2
650,19,3483.17,1693.08
650,20,4900.92,2342.86
650,21,5277.42,2026.05
650,22,5112.17,1868.55
650,23,4927.92,1774.8
650,24,5411.17,1691.48
650,25,5686.42,1730.72
651,1,0,0.0
651,2,0,0.0
651,3,0,0.0
651,4,0,0.0
651,5,0,0.0
651,6,0,0.0
651,7,6.42,12.62
651,8,7.63,8.95
651,9,13.74,23.4
651,10,22.37,30.14
651,11,35.68,27.47
651,12,54.16,41.49
651,13,66.68,66.49
651,14,43.58,37.75
651,15,48.89,54.8
651,16,54.37,52.64
651,17,73.11,68.32
651,18,107.53,79.25
651,19,153.95,105.44
651,20,124.68,88.95
651,21,132.05,103.06
651,22,149.53,129.73
651,23,154.16,135.43
651,24,168,155.81
651,25,258.11,431.47
652,1,0,0.0
652,2,0,0.0
652,3,0,0.0
652,4,0,0.0
652,5,0,0.0
652,6,0,0.0
652,7,1.97,5.76
652,8,6.62,21.6
652,9,13.28,32.46
652,10,18.34,26.16
652,11,18.79,17.93
652,12,32.45,40.96
652,13,27.69,33.46
652,14,35.97,40.47
652,15,59.1,91.39
652,16,77.48,159.12
652,17,135.17,293.19
652,18,143.79,311.52
652,19,251.45,544.79
652,20,325.45,512.91
652,21,367.41,441.54
652,22,441.21,463.0
652,23,629.1,611.41
652,24,765.9,843.57
652,25,757.69,964.75
653,1,0,0.0
653,2,0,0.0
653,3,0,0.0
653,4,0,0.0
653,5,0,0.0
653,6,0,0.0
653,7,0.23,1.18
653,8,0.62,2.08
653,9,0.31,1.05
653,10,5.58,6.57
653,11,8.92,14.8
653,12,18.31,22.38
653,13,24.08,28.82
653,14,22.35,28.25
653,15,18.23,23.45
653,16,21.19,30.33
653,17,28.19,44.96
653,18,50.62,96.24
653,19,72.77,165.55
653,20,85.35,208.15
653,21,91.96,183.42
653,22,118.46,237.01
653,23,192.62,383.71
653,24,321.23,615.53
653,25,549.69,1017.04
654,1,0,0.0
654,2,0,0.0
654,3,0,0.0
654,4,0,0.0
654,5,0,0.0
654,6,0,0.0
654,7,8.3,21.64
654,8,11.96,29.72
654,9,11.74,15.45
654,10,23.23,21.88
654,11,22.49,19.4
654,12,32.19,34.18
654,13,40.55,49.67
654,14,53.54,70.95
654,15,59.41,102.72
654,16,67.43,108.14
654,17,115.04,173.86
654,18,159.34,216.61
654,19,223.95,318.38
654,20,338.58,391.89
654,21,387.65,543.74
654,22,425.39,613.22
654,23,434.39,611.95
654,24,498.27,638.34
654,25,541.3,751.87
655,1,0,0.0
655,2,0,0.0
655,3,0,0.0
655,4,0,0.0
655,5,0,0.0
655,6,0,0.0
655,7,1.83,5.76
655,8,6.52,21.63
655,9,12.83,32.56
655,10,18.1,26.3
655,11,18.45,18.1
655,12,32.03,41.01
655,13,26.34,33.65
655,14,35.24,40.9
655,15,58.03,91.86
655,16,75.03,159.71
655,17,121.41,289.46
655,18,139.9,312.56
655,19,243.79,546.48
655,20,312.1,515.53
655,21,346.17,441.03
655,22,416.62,459.38
655,23,608.07,616.62
655,24,752.14,850.09
655,25,751.62,966.95
656,1,0,0.0
656,2,0,0.0
656,3,0,0.0
656,4,0,0.0
656,5,0,0.0
656,6,0,0.0
656,7,5.51,8.9
656,8,3.49,3.42
656,9,15.05,11.93
656,10,31.97,26.46
656,11,31.22,16.54
656,12,32.65,22.14
656,13,37.95,25.39
656,14,32.14,19.97
656,15,39.08,34.81
656,16,65.76,67.84
656,17,94.51,124.01
656,18,265.57,316.5
656,19,303.24,380.47
656,20,481.35,538.48
656,21,563.41,527.34
656,22,694.57,582.4
656,23,479.81,394.17
656,24,343.68,319.94
656,25,340.08,284.51
657,1,0,0.0
657,2,0,0.0
657,3,0,0.0
657,4,0,0.0
657,5,0,0.0
657,6,0,0.0
657,7,0,0.0
657,8,0.62,2.08
657,9,0.31,1.05
657,10,5.54,6.6
657,11,8.88,14.82
657,12,18.19,22.47
657,13,23.96,28.91
657,14,22.35,28.25
657,15,18.04,23.57
657,16,21.19,30.33
657,17,27.96,45.09
657,18,51.46,95.88
657,19,73.88,165.21
657,20,84.92,208.3
657,21,91.81,183.48
657,22,121.08,236.33
657,23,197,382.6
657,24,323.62,614.74
657,25,544.27,1019.27
658,1,0,0.0
658,2,0,0.0
658,3,0,0.0
658,4,0,0.0
658,5,0,0.0
658,6,0,0.0
658,7,50.56,239.97
658,8,79.66,351.33
658,9,93.66,458.83
658,10,76.25,326.34
658,11,74.97,331.34
658,12,86.88,367.96
658,13,93.03,412.2
658,14,96.5,398.04
658,15,88.88,299.83
658,16,97.84,255.31
658,17,117.69,219.7
658,18,144.28,230.22
658,19,164.75,248.25
658,20,183.72,221.62
658,21,178.97,231.36
658,22,187.03,236.1
658,23,196.84,253.93
658,24,200.75,264.86
658,25,226.09,292.68
659,1,0,0.0
659,2,0,0.0
659,3,0,0.0
659,4,0,0.0
659,5,0,0.0
659,6,0,0.0
659,7,54.78,240.24
659,8,85.69,351.58
659,9,99.66,458.86
659,10,83.03,327.37
659,11,83.41,333.06
659,12,101.12,373.79
659,13,107.19,417.21
659,14,113.06,405.88
659,15,124.88,356.68
659,16,141.75,352.24
659,17,173.28,378.55
659,18,196.59,376.9
659,19,221.09,403.46
659,20,238.16,384.16
659,21,227.75,350.47
659,22,235.69,354.08
659,23,247.97,364.32
659,24,254.97,383.28
659,25,281.28,413.84
660,1,0,0.0
660,2,0,0.0
660,3,0,0.0
660,4,0,0.0
660,5,0,0.0
660,6,0,0.0
660,7,0.23,1.18
660,8,0.62,2.08
660,9,0.31,1.05
660,10,5.35,6.66
660,11,8.88,14.82
660,12,18.04,22.56
660,13,23.58,29.13
660,14,21.88,28.47
660,15,18,23.58
660,16,20.88,30.51
660,17,27.12,45.28
660,18,49.04,96.35
660,19,72.15,165.65
660,20,84.62,208.39
660,21,92.31,183.28
660,22,120.23,236.64
660,23,194.27,383.46
660,24,319.31,615.98
660,25,542.27,1019.89
661,1,0,0.0
661,2,0,0.0
661,3,0,0.0
661,4,0,0.0
661,5,0,0.0
661,6,0,0.0
661,7,54.75,240.25
661,8,85.69,351.58
661,9,99.75,458.84
661,10,83.5,327.26
661,11,83.72,332.99
661,12,101.53,373.69
661,13,107.56,417.12
661,14,113.81,405.68
661,15,126,356.32
661,16,143.69,351.63
661,17,175.03,377.99
661,18,200.91,375.6
661,19,224.31,402.53
661,20,243.84,382.38
661,21,230.5,349.15
661,22,238.72,352.66
661,23,248.34,364.1
661,24,254.72,383.41
661,25,282.94,413.07
662,1,0,0.0
662,2,0,0.0
662,3,0,0.0
662,4,0,0.0
662,5,0,0.0
662,6,0,0.0
662,7,20.76,31.52
662,8,40.33,37.43
662,9,8.9,11.58
662,10,4.76,8.0
662,11,8.76,13.59
662,12,13.33,16.15
662,13,25.86,40.66
662,14,41.57,60.25
662,15,52.24,63.1
662,16,49.24,67.93
662,17,69.9,97.84
662,18,104.71,132.42
662,19,135.81,144.61
662,20,203.24,238.34
662,21,274.81,339.86
662,22,335.29,390.54
662,23,499.33,537.26
662,24,481.29,395.08
662,25,500.81,412.69
663,1,0,0.0
663,2,0,0.0
663,3,0,0.0
663,4,0,0.0
663,5,0,0.0
663,6,0,0.0
663,7,0,0.0
663,8,0,0.0
663,9,0,0.0
663,10,0,0.0
663,11,0.12,0.45
663,12,1.67,6.11
663,13,1.79,5.64
663,14,1.96,4.58
663,15,1.71,4.15
663,16,3.42,9.89
663,17,3.46,10.14
663,18,12.88,44.16
663,19,19.25,65.36
663,20,21.67,42.8
663,21,17.92,26.06
663,22,22.04,30.13
663,23,21.83,33.98
663,24,25.83,41.22
663,25,40.71,72.41
664,1,0,0.0
664,2,0,0.0
664,3,0,0.0
664,4,0,0.0
664,5,0,0.0
664,6,0,0.0
664,7,0.67,1.61
664,8,0.67,1.72
664,9,2,3.41
664,10,12.25,18.89
664,11,36.42,47.07
664,12,42.5,47.22
664,13,26.5,34.86
664,14,35.67,37.22
664,15,37.33,32.29
664,16,24.42,31.49
664,17,26.33,37.1
664,18,69.83,100.19
664,19,136.58,193.35
664,20,121.92,138.97
664,21,157.83,181.91
664,22,200.75,287.93
664,23,209,232.11
664,24,313.42,351.81
664,25,421.67,430.47
665,1,0,0
665,2,0,0
665,3,0,0
665,4,0,0
665,5,0,0
665,6,0,0
665,7,0,0
665,8,0,0
665,9,0,0
665,10,0,0
665,11,0,0
665,12,0,0
665,13,0,0
665,14,0,0
665,15,0,0
665,16,0,0
665,17,0,0
665,18,0,0
665,19,0,0
665,20,0,0
665,21,0,0
665,22,0,0
665,23,0,0
665,24,0,0
665,25,0,0
666,1,0,0.0
666,2,0,0.0
666,3,0,0.0
666,4,0,0.0
666,5,0,0.0
666,6,0,0.0
666,7,114.06,504.9
666,8,198.62,777.77
666,9,261.62,991.81
666,10,417.09,1763.76
666,11,440.41,1665.87
666,12,425.09,1531.25
666,13,492.44,1649.97
666,14,520.56,1546.37
666,15,630.74,1687.36
666,16,817.47,1952.09
666,17,965,2268.2
666,18,1190.29,2779.11
666,19,1582.18,3812.19
666,20,1634,3378.37
666,21,1829.15,3240.51
666,22,2136.38,3215.91
666,23,2297.68,3670.18
666,24,2471.06,4005.25
666,25,3185.74,4680.38
667,1,0,0.0
667,2,0,0.0
667,3,0,0.0
667,4,0,0.0
667,5,0,0.0
667,6,0,0.0
667,7,26.09,128.95
667,8,112.53,367.33
667,9,117.03,519.62
667,10,142.22,653.3
667,11,160.06,702.76
667,12,253.28,1232.74
667,13,351.91,1663.13
667,14,392.28,1612.5
667,15,606.41,2107.39
667,16,823.84,2591.15
667,17,767.84,1684.27
667,18,885.44,1495.85
667,19,1103.94,1597.55
667,20,1186.69,1372.64
667,21,1028.78,1307.49
667,22,1076.44,1331.21
667,23,1111.19,1535.6
667,24,1160.16,1615.91
667,25,1144.62,1419.52
668,1,0,0.0
668,2,0,0.0
668,3,0,0.0
668,4,0,0.0
668,5,0,0.0
668,6,0,0.0
668,7,26.16,128.94
668,8,112.28,367.4
668,9,116.69,519.69
668,10,141.75,653.4
668,11,160.09,702.75
668,12,253.47,1232.7
668,13,352.75,1662.96
668,14,392.84,1612.38
668,15,601.81,2108.2
668,16,811.75,2593.75
668,17,753.53,1687.44
668,18,876.66,1497.44
668,19,1090.78,1598.62
668,20,1162.44,1368.33
668,21,992.41,1290.42
668,22,1034.72,1316.84
668,23,1087.12,1534.17
668,24,1149.59,1617.11
668,25,1153.34,1417.26
669,1,0,0.0
669,2,0,0.0
669,3,0,0.0
669,4,0,0.0
669,5,0,0.0
669,6,0,0.0
669,7,25.66,129.01
669,8,105.53,367.18
669,9,110.28,519.55
669,10,137.12,653.71
669,11,153.97,703.22
669,12,242.16,1233.22
669,13,336.94,1663.69
669,14,375.28,1612.92
669,15,580.38,2107.44
669,16,789.75,2593.55
669,17,716.16,1676.15
669,18,829.12,1475.4
669,19,1043.56,1571.86
669,20,1133.25,1343.48
669,21,983,1280.26
669,22,1015.81,1295.29
669,23,1050.62,1507.24
669,24,1120.72,1608.39
669,25,1115,1413.56
670,1,0,0.0
670,2,0,0.0
670,3,0,0.0
670,4,0,0.0
670,5,0,0.0
670,6,0,0.0
670,7,2.23,2.42
670,8,0.46,0.97
670,9,6.31,6.16
670,10,15.38,13.49
670,11,29.31,24.01
670,12,42.92,22.27
670,13,44.31,29.11
670,14,46.31,19.51
670,15,76.23,36.55
670,16,82.23,48.96
670,17,137.62,75.71
670,18,230.92,89.33
670,19,386.85,159.75
670,20,401.85,103.69
670,21,483.62,254.48
670,22,588.08,402.31
670,23,779.85,499.49
670,24,971.08,484.21
670,25,822.15,391.12
671,1,0,0.0
671,2,0,0.0
671,3,0,0.0
671,4,0,0.0
671,5,0,0.0
671,6,0,0.0
671,7,26.16,128.94
671,8,112.59,367.31
671,9,117.41,519.54
671,10,142.38,653.27
671,11,159.97,702.78
671,12,253.47,1232.7
671,13,351.34,1663.23
671,14,392.44,1612.47
671,15,607.03,2107.26
671,16,820.78,2591.99
671,17,767.88,1684.26
671,18,895.25,1492.0
671,19,1115.31,1593.65
671,20,1203.59,1367.01
671,21,1054.09,1298.92
671,22,1092.78,1324.65
671,23,1120.59,1532.66
671,24,1165.66,1614.35
671,25,1151.22,1417.98
672,1,0,0.0
672,2,0,0.0
672,3,0,0.0
672,4,0,0.0
672,5,0,0.0
672,6,0,0.0
672,7,26.16,128.94
672,8,112.59,367.31
672,9,116.56,519.71
672,10,139.59,653.68
672,11,158.19,703.09
672,12,250.75,1233.15
672,13,349.78,1663.49
672,14,389.94,1612.92
672,15,603.78,2107.89
672,16,817.5,2592.76
672,17,741.81,1686.94
672,18,863.97,1496.63
672,19,1065.19,1590.11
672,20,1154.31,1363.59
672,21,1012.03,1303.96
672,22,1072.25,1331.79
672,23,1115.16,1534.6
672,24,1164.84,1614.62
672,25,1158.78,1414.92
673,1,0,0.0
673,2,0,0.0
673,3,0,0.0
673,4,0,0.0
673,5,0,0.0
673,6,0,0.0
673,7,2.38,2.33
673,8,0.46,0.97
673,9,5.85,6.4
673,10,14.77,13.69
673,11,29.77,24.02
673,12,42.23,22.17
673,13,37.62,21.51
673,14,45.69,19.92
673,15,72,37.25
673,16,78.46,48.28
673,17,161.54,113.95
673,18,312.38,285.88
673,19,469.92,324.05
673,20,477.23,301.43
673,21,608.15,513.08
673,22,723.85,577.0
673,23,982.15,864.29
673,24,1090.62,686.65
673,25,930.92,581.65
674,1,0,0.0
674,2,0,0.0
674,3,0,0.0
674,4,0,0.0
674,5,0,0.0
674,6,0,0.0
674,7,13.69,53.71
674,8,13.14,41.88
674,9,26.1,90.51
674,10,30.98,89.22
674,11,29.75,79.53
674,12,26.1,59.94
674,13,27.61,70.83
674,14,21.2,55.95
674,15,24.1,54.14
674,16,31.75,68.53
674,17,49.88,101.77
674,18,87.8,162.69
674,19,99.51,180.95
674,20,110.98,216.62
674,21,108.22,201.05
674,22,122.73,204.84
674,23,145.31,242.42
674,24,175.92,276.02
674,25,214.57,354.21
675,1,0,0.0
675,2,0,0.0
675,3,0,0.0
675,4,0,0.0
675,5,0,0.0
675,6,0,0.0
675,7,0,0.0
675,8,0,0.0
675,9,0,0.0
675,10,0,0.0
675,11,0.12,0.45
675,12,1.71,6.1
675,13,1.75,5.65
675,14,1.88,4.6
675,15,1.75,4.14
675,16,3.33,9.91
675,17,3.42,10.15
675,18,12.83,44.18
675,19,18.83,65.36
675,20,21.67,42.8
675,21,18.04,26.03
675,22,22.12,30.1
675,23,22.96,34.16
675,24,26.04,41.25
675,25,39.54,71.84
676,1,0,0.0
676,2,0,0.0
676,3,0,0.0
676,4,0,0.0
676,5,0,0.0
676,6,0,0.0
676,7,26.16,128.94
676,8,112.31,367.4
676,9,117.25,519.57
676,10,142.31,653.28
676,11,159.84,702.8
676,12,253.06,1232.78
676,13,351.97,1663.11
676,14,392.19,1612.52
676,15,603.28,2107.98
676,16,814.53,2593.32
676,17,757.09,1687.04
676,18,877.75,1497.34
676,19,1091.38,1598.65
676,20,1187.62,1372.52
676,21,1037.19,1306.5
676,22,1079.56,1330.49
676,23,1111.31,1535.57
676,24,1163.47,1615.04
676,25,1150.31,1418.25
677,1,0,0.0
677,2,0,0.0
677,3,0,0.0
677,4,0,0.0
677,5,0,0.0
677,6,0,0.0
677,7,26.16,128.94
677,8,112.12,367.45
677,9,114.34,519.95
677,10,139.25,653.7
677,11,158,703.11
677,12,253,1232.79
677,13,351.44,1663.21
677,14,389.28,1613.02
677,15,608.34,2106.95
677,16,818.41,2592.56
677,17,752.97,1687.48
677,18,873.06,1497.58
677,19,1093.62,1598.7
677,20,1162.47,1368.34
677,21,1028.38,1307.49
677,22,1071.97,1331.81
677,23,1106.81,1536.29
677,24,1155.34,1616.75
677,25,1145.84,1419.31
678,1,0,0.0
678,2,0,0.0
678,3,0,0.0
678,4,0,0.0
678,5,0,0.0
678,6,0,0.0
678,7,26.09,128.95
678,8,112.69,367.28
678,9,117.38,519.54
678,10,142.47,653.25
678,11,160.31,702.7
678,12,253.84,1232.62
678,13,353.25,1662.85
678,14,394.44,1612.01
678,15,610.94,2106.26
678,16,824.91,2590.83
678,17,770.19,1683.36
678,18,896.06,1491.58
678,19,1120.38,1591.01
678,20,1211.12,1362.19
678,21,1054.47,1298.67
678,22,1090.22,1326.14
678,23,1122.12,1531.99
678,24,1166.31,1614.12
678,25,1150.38,1418.23
679,1,0,0.0
679,2,0,0.0
679,3,0,0.0
679,4,0,0.0
679,5,0,0.0
679,6,0,0.0
679,7,26.16,128.94
679,8,110.44,367.76
679,9,115.38,519.88
679,10,141.34,653.47
679,11,154.75,703.26
679,12,249.94,1233.24
679,13,348.59,1663.65
679,14,383.72,1613.48
679,15,591.78,2108.77
679,16,803.66,2594.41
679,17,755.38,1687.26
679,18,873.66,1497.58
679,19,1091.72,1598.67
679,20,1175.81,1372.52
679,21,1019.81,1306.51
679,22,1070.75,1331.88
679,23,1115.84,1534.39
679,24,1158.12,1616.32
679,25,1133.66,1419.77
680,1,0,0.0
680,2,0,0.0
680,3,0,0.0
680,4,0,0.0
680,5,0,0.0
680,6,0,0.0
680,7,17.69,49.74
680,8,27.88,62.9
680,9,38.41,72.24
680,10,55.19,69.89
680,11,58.34,73.37
680,12,53.12,86.09
680,13,63.16,101.14
680,14,65.72,89.13
680,15,74.22,98.42
680,16,79.84,80.63
680,17,130.56,165.76
680,18,147.78,198.06
680,19,211.06,300.22
680,20,247.25,314.4
680,21,248.72,280.78
680,22,268.31,281.08
680,23,287.38,337.63
680,24,295.16,413.61
680,25,325.69,448.19
681,1,0,0.0
681,2,0,0.0
